No.,Dataset,N_Variants,N_Max_Muts,Untrained_Performance_DCA,Untrained_Performance_ESM,Untrained_Performance_ProSST,Random_Split_1_DCA_hybrid,Random_Split_2_DCA_hybrid,Random_Split_3_DCA_hybrid,Random_Split_4_DCA_hybrid,Random_Split_5_DCA_hybrid,Random_Split_1_DCA+ESM_hybrid,Random_Split_2_DCA+ESM_hybrid,Random_Split_3_DCA+ESM_hybrid,Random_Split_4_DCA+ESM_hybrid,Random_Split_5_DCA+ESM_hybrid,Random_Split_1_DCA+ProSST_hybrid,Random_Split_2_DCA+ProSST_hybrid,Random_Split_3_DCA+ProSST_hybrid,Random_Split_4_DCA+ProSST_hybrid,Random_Split_5_DCA+ProSST_hybrid,Random_Split_1_DCA+ESM+ProSST_hybrid,Random_Split_2_DCA+ESM+ProSST_hybrid,Random_Split_3_DCA+ESM+ProSST_hybrid,Random_Split_4_DCA+ESM+ProSST_hybrid,Random_Split_5_DCA+ESM+ProSST_hybrid,Modulo_Split_1_DCA_hybrid,Modulo_Split_2_DCA_hybrid,Modulo_Split_3_DCA_hybrid,Modulo_Split_4_DCA_hybrid,Modulo_Split_5_DCA_hybrid,Modulo_Split_1_DCA+ESM_hybrid,Modulo_Split_2_DCA+ESM_hybrid,Modulo_Split_3_DCA+ESM_hybrid,Modulo_Split_4_DCA+ESM_hybrid,Modulo_Split_5_DCA+ESM_hybrid,Modulo_Split_1_DCA+ProSST_hybrid,Modulo_Split_2_DCA+ProSST_hybrid,Modulo_Split_3_DCA+ProSST_hybrid,Modulo_Split_4_DCA+ProSST_hybrid,Modulo_Split_5_DCA+ProSST_hybrid,Modulo_Split_1_DCA+ESM+ProSST_hybrid,Modulo_Split_2_DCA+ESM+ProSST_hybrid,Modulo_Split_3_DCA+ESM+ProSST_hybrid,Modulo_Split_4_DCA+ESM+ProSST_hybrid,Modulo_Split_5_DCA+ESM+ProSST_hybrid,Continuous_Split_1_DCA_hybrid,Continuous_Split_2_DCA_hybrid,Continuous_Split_3_DCA_hybrid,Continuous_Split_4_DCA_hybrid,Continuous_Split_5_DCA_hybrid,Continuous_Split_1_DCA+ESM_hybrid,Continuous_Split_2_DCA+ESM_hybrid,Continuous_Split_3_DCA+ESM_hybrid,Continuous_Split_4_DCA+ESM_hybrid,Continuous_Split_5_DCA+ESM_hybrid,Continuous_Split_1_DCA+ProSST_hybrid,Continuous_Split_2_DCA+ProSST_hybrid,Continuous_Split_3_DCA+ProSST_hybrid,Continuous_Split_4_DCA+ProSST_hybrid,Continuous_Split_5_DCA+ProSST_hybrid,Continuous_Split_1_DCA+ESM+ProSST_hybrid,Continuous_Split_2_DCA+ESM+ProSST_hybrid,Continuous_Split_3_DCA+ESM+ProSST_hybrid,Continuous_Split_4_DCA+ESM+ProSST_hybrid,Continuous_Split_5_DCA+ESM+ProSST_hybrid,Time_in_s
1,A0A140D2T1_ZIKV_Sourisseau_2019,9576,1,9576 variant fitness pairs (below 50 or more than 5000)
2,A0A192B1T2_9HIV1_Haddox_2018,12577,1,12577 variant fitness pairs (below 50 or more than 5000)
3,A0A1I9GEU1_NEIME_Kennouche_2019,922,1,0.05411293279402172,0.031513241665795014,0.047303886240045084,-0.027246652378924013,0.13758274464077896,0.08900687562962929,0.07980212696978117,0.07070952886182923,-0.08262970059849685,0.21023513664044596,0.13316374788363958,0.0052965780291855434,0.0580127805343735,-0.040995491064648636,0.22758478541624422,0.1966523408382236,0.10920447786743018,0.04101637466836727,-0.08431936681597878,0.22696596737764926,0.1966523408382236,0.06323915749849172,0.059232175854920015,0.012929633056379244,0.0627849593552267,0.275703807364739,0.11889740098683606,0.036746870849664055,-0.013697967733546073,0.06458574088212402,0.27483276618318736,0.11002796443455244,0.03510266745114496,0.03438895684946504,0.08081527420664059,0.21681723764868407,0.10803603467935957,0.015564249988555611,0.014471654960196716,0.0819907033459182,0.15305887844607163,0.102813496161543,-0.010929616645515615,0.02219811103406399,0.10815176403396601,0.16160756936734122,0.10922309358486433,0.10585831188333793,0.02855214294585712,0.08777828933824024,0.16160756936734122,-0.006248836124207858,0.11794601924365251,0.022492973485510454,0.11926878555392968,0.15741400437655,0.035566998445453635,0.14063095852940002,-0.0010944431275618722,0.007768118063850717,0.1394974404268757,0.027510362417908895,0.12994348346495374,791
4,A0A247D711_LISMN_Stadelmann_2021,1653,1,0.4780333927868109,0.06561838277868268,0.4683276030553539,0.5286822591045752,0.6011752175352789,0.5163747343509477,0.5468562778914486,0.545781114468123,0.5684531816207237,0.6308519960797893,0.5514352533193595,0.5776176690873965,0.564759307965527,0.6433111661073095,0.67946055130662,0.6496813811259732,0.6352319254679547,0.604484042443457,0.6388853316762035,0.6785460996868105,0.6482803349740102,0.6345689211584938,0.604048273820229,0.6098821602664102,0.4314846990904265,0.4064698963182487,0.4654900603338781,0.3489611880824616,0.5611672831880166,0.46038685798222895,0.4204975999811981,0.3540219312448336,0.6017690574831509,0.6324838660023793,0.5586674508402794,0.4867796315037563,0.556657055341491,0.6241619963520624,0.6164979634809166,0.5569395089855227,0.4948685353506955,0.5150298720899132,0.619930046770806,0.27396197089131324,0.6137435594790305,0.27089873518662655,0.13026959036694327,0.4911299003312808,0.299266779672864,0.567613449807414,0.45105564017256405,0.15757353030202673,0.5096310406717388,0.3396817197101318,0.741539197206014,0.5118962970737311,0.2536887116911346,0.5271411495248944,0.34599890713677484,0.7184162752923364,0.5372724636187556,0.20843455612603545,0.5225605060460171,1061
5,A0A2Z5U3Z0_9INFA_Doud_2016,10715,1,10715 variant fitness pairs (below 50 or more than 5000)
6,A0A2Z5U3Z0_9INFA_Wu_2014,2350,1,0.36501319970615403,0.4522352434890512,0.3661201937627494,0.31761257285191985,0.3782728185221654,0.40250280871431093,0.39976573090804246,0.3258897624557446,0.5071109654357213,0.4895393759965066,0.5239006551306853,0.45280455616992665,0.4905736600963432,0.4915436881872859,0.47317672683492207,0.5103662820198076,0.5416494711860994,0.471591257722985,0.5330445608334639,0.49688596353907116,0.5361774657644246,0.49666757909962445,0.5162539558565723,0.3850621966356768,0.3744851239379716,0.33547654900738244,0.37570766191701765,0.36704148272236276,0.5410353812904626,0.4565317822000277,0.4154170061864556,0.4898558299886638,0.5191269964827153,0.48063486649017617,0.49509152668476414,0.4958211463788411,0.4529622226637049,0.43930378631666595,0.5355105202287025,0.5050153394620887,0.4872302878135413,0.4979600373957732,0.5015031528493147,0.36214764449801906,0.3740716911017851,0.3873435891084697,0.3592135917485983,0.3042427526877665,0.4511873997295815,0.4384098990764386,0.551833370258074,0.44144079566873545,0.3981942730413911,0.40676118667740324,0.4666788909026868,0.5109275147539782,0.4666678798150791,0.42754873509850705,0.46490334159241703,0.4764711190725624,0.5696034589234245,0.4795562837498047,0.416848164310236,4808
7,A4D664_9INFA_Soh_2019,14421,1,14421 variant fitness pairs (below 50 or more than 5000)
8,A4GRB6_PSEAI_Chen_2020,5004,1,5004 variant fitness pairs (below 50 or more than 5000)
9,AACC1_PSEAI_Dandage_2018,1801,1,0.3180712414525488,0.4762349843852085,0.368532985214432,0.38866790064412465,0.41422752426937204,0.5022892286744647,0.39010378754645936,0.4270351645321594,0.5853279972248153,0.6167424131359037,0.667751551580902,0.6503499255395488,0.6544937332335383,0.6091688220259865,0.6411708423676109,0.6475026813478499,0.6380676805633787,0.6538754157053681,0.6124143595394417,0.6355493998153278,0.6705326944395147,0.6564952918875403,0.6635375272957352,0.23855174610023142,0.1946656265978706,0.4491397992918173,0.37671107938422504,0.09223469614858894,0.4996868813289339,0.5499696243322304,0.5680796086495232,0.49597186331187393,0.3596359546823361,0.4857549209238821,0.5192472777458611,0.5139612832829785,0.5357980213403023,0.3831779846988978,0.49512435999544885,0.569125554961249,0.5727488550009143,0.5397116285435049,0.4117976597279939,0.30008649284089417,0.43070225512107935,0.4642187809473381,0.5118195102515197,0.09910822345557747,0.2456568218753468,0.2913570691434469,0.5607799500562837,0.576239538418509,0.532038671568438,0.31021721897705995,0.44223849160026396,0.47099074279583286,0.5761655021242722,0.5011992123438275,0.25360314568124626,0.425296909100137,0.5617513543426051,0.5837522606381297,0.5310882345314519,1528
10,ACE2_HUMAN_Chan_2020,2223,1,Sequence too long (805 > 600)
11,ADRB2_HUMAN_Jones_2020,7800,1,7800 variant fitness pairs (below 50 or more than 5000)
12,AICDA_HUMAN_Gajula_2014_3cycles,209,1,0.41950521618921593,0.2897736690570007,0.274172920796004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35926017306235286,nan,nan,nan,nan,0.5385525744124549,nan,nan,nan,nan,0.4064492369513938,nan,nan,nan,nan,0.5010276629075976,nan,0.2304886654728343,nan,nan,nan,nan,0.278060642778794,nan,nan,nan,nan,0.2901403530571674,nan,nan,nan,nan,0.31140973540215283,nan,nan,nan,nan,39
13,AMIE_PSEAE_Wrenbeck_2017,6227,1,6227 variant fitness pairs (below 50 or more than 5000)
14,ARGR_ECOLI_Tsuboyama_2023_1AOY,1287,1,0.4290041995010136,0.5100836797029914,0.6029023718184582,0.5568146347893246,0.5295387280200359,0.5871501402980206,0.537561564614883,0.47732475835957777,0.8364927229283396,0.8165249288224585,0.8028529657949506,0.8465714358429101,0.7881979006424757,0.8074480235370651,0.7964138887132282,0.7680993235906252,0.8375048072572617,0.7528907169034476,0.840372942716622,0.8173781159936259,0.7956236992127409,0.8614654499592795,0.7877002081259614,0.2251497656755984,0.591139101028747,0.5515219398587932,0.5057942770324027,0.40030790889007717,0.6907906324374322,0.7791287214199187,0.853839090407749,0.834045262073701,0.8200669786876683,0.6444969298077677,0.7396526535733673,0.8297357665119541,0.8159797722590981,0.8034274517033135,0.6976988168625798,0.7709129645550777,0.8507927796233602,0.841432536049439,0.8229850919506091,0.5898181031105977,0.5244500989723119,0.20580170508879708,-0.028654354191907025,0.5064163330541458,0.6560407429191928,0.8523667288506342,0.7447013760817137,0.4333218112685792,0.7506377792481507,0.6430173174373359,0.7984962386175631,0.8238526143639787,0.3910049631837421,0.7686596629640915,0.6713659962899284,0.7846598660098207,0.8075264480896964,0.3973168806944543,0.7804281549564688,800
15,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,170,1,-0.09215236134822696,0.3215478654868986,0.2737196279944554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.787781077352985,nan,nan,nan,nan,-0.23592760180995476,nan,nan,nan,nan,-0.1930316742081448,nan,nan,nan,nan,-0.2141176470588235,nan,nan,0.6595147870487449,nan,nan,nan,nan,-0.29348416289592755,nan,nan,nan,nan,0.07375565610859729,nan,nan,nan,nan,-0.29348416289592755,nan,nan,nan,31
16,BLAT_ECOLX_Deng_2012,4996,1,0.48754690664936645,0.5291229897877204,0.4833693180361762,0.6043461625308695,0.5954284090891414,0.55031266207228,0.6190683893875115,0.5779219394886406,0.7426996990204416,0.7308923700536532,0.7189159177355097,0.7607179410336748,0.7251359517174059,0.7164323555143537,0.710943433111488,0.6807610022247517,0.7326257192698159,0.6992905452162492,0.7429889714555074,0.7373264673571309,0.7199846867193254,0.7607345388087425,0.7264297533342228,0.5506386144510743,0.33775251122534256,0.48964958084773336,0.5741145575361914,0.4770437687973653,0.6562551795404364,0.39219255179840223,0.5826576576331057,0.6259890498943668,0.5733372921718135,0.5959948167673804,0.3534255732849606,0.5620983140412745,0.631433995141696,0.5607054287686177,0.6439992320326011,0.3746412874765906,0.590706119152844,0.6419584629651033,0.5903761522824765,0.47763285699745395,0.5991037429380679,0.6326622458884539,0.400007798514035,0.39554930931605925,0.4211597065030106,0.7067767164888138,0.6276896370593983,0.4682689890872283,0.46725051358899605,0.46427709709432485,0.6509200550435931,0.6589045160306742,0.46010766143763715,0.4490940998938214,0.4314068514230782,0.7080480330615924,0.6484880065713624,0.4907736512934667,0.47509009694946575,5499
17,BLAT_ECOLX_Firnberg_2014,4783,1,0.6818524611792655,0.7279296664828496,0.7525728166077161,0.7144743853206151,0.7408429362744569,0.7664178313846247,0.7495730671422451,0.7465854575331253,0.8584823538770444,0.8843464935791089,0.8859004402371765,0.8829985686368329,0.8734298761004783,0.8646062037135485,0.8787615514143993,0.8812284274942564,0.8691466510228206,0.8633795789470723,0.879607167236394,0.8997475000855151,0.8986391646321814,0.892575118085325,0.8858679680480652,0.7413053781079556,0.6636438184439376,0.7115431903192124,0.6670595890638324,0.7473979915956348,0.8399256494636231,0.8003863603957876,0.8374514103725962,0.8249555176589323,0.8423719830819746,0.8552472760422491,0.7808627821267239,0.8332077832921502,0.7948724071925913,0.8499059618855145,0.8665240106411002,0.8294268534628896,0.8627345070281364,0.8414121880572658,0.868697071100956,0.6892986754049344,0.7714658971813132,0.7977379739669748,0.738428376365119,0.5243416848273121,0.7462272232252385,0.8908788215702789,0.8488861637820394,0.8487868339263174,0.7455296794709205,0.8136126058033527,0.8633589596489901,0.8308153284349954,0.8105447378580887,0.7660869816715323,0.7822397947262597,0.9039672208612426,0.85926885811667,0.8596028193048497,0.8033427401858153,5273
18,BLAT_ECOLX_Jacquier_2013,989,1,0.6799982280150232,0.6932998732957556,0.6592557291306742,0.7056253215819539,0.686540225627198,0.7241533762888794,0.6710028134073607,0.6669039955333299,0.7807185561910356,0.7203213139307763,0.8066370147930153,0.7323040923047515,0.7473521693742019,0.7742303086079148,0.7305443517878377,0.8081334355491023,0.7909151308403636,0.745341933060561,0.7919996416728902,0.7443749166031124,0.8201457994267322,0.7960927900128176,0.7650721492904463,0.7422636662414535,0.6067669066875826,0.6621752159662891,0.5931430020432494,0.7527666257454101,0.7592872740620745,0.6921632897643359,0.7203701408961155,0.7435609791390877,0.8027963090750151,0.7976223087134067,0.6812066253035449,0.72353670477782,0.7174659611424425,0.7875915761195007,0.7938067809297094,0.7303070157187905,0.7382964385623866,0.756576942711401,0.8076821963567338,0.6862911621741836,0.7555695021040288,0.797966346804769,0.7099732021602129,0.48453654533320734,0.6855551749014984,0.8044267940599784,0.820018706522223,0.7509540452165197,0.5987708296631227,0.7751528319447034,0.7778603069986592,0.7895948107087116,0.7349059638115909,0.6625744342296253,0.7434701768527332,0.8117127454447601,0.8148473031163475,0.7648789096721479,0.6941537211366031,1090
19,BLAT_ECOLX_Stiffler_2015,4996,1,0.6770558396461916,0.7226563017732834,0.7429703301247043,0.7628509388200992,0.7104923230054969,0.7262669892049581,0.7447728622273841,0.7511187026994227,0.8826801786801787,0.863658090956688,0.8780464111405994,0.8777023957825559,0.8816221030649887,0.8695982815982817,0.8600001564690942,0.8743228077777175,0.8622483284888093,0.8772602743023584,0.8901219261219261,0.8790392917968066,0.8939525417200764,0.8845575114192347,0.8953440815565061,0.7374834972318234,0.6750477788364778,0.7325061636934472,0.6586066754890652,0.74500708711541,0.8308213564407287,0.8114996360325775,0.8352320500462945,0.811543221451994,0.8370879231863999,0.8542800627548842,0.7967834220383473,0.8380278257913205,0.7890427723677457,0.8257727612006599,0.8604126999482277,0.8391626760926851,0.859928118897725,0.8334087623992138,0.8503839728234515,0.7105460648145291,0.7592991180235161,0.7980759459599083,0.7469282703369828,0.4778785691430761,0.774776422612703,0.8916797719381917,0.8467929478033206,0.8288213654034999,0.7103957494513407,0.825983540574278,0.8598891119166686,0.807256158043934,0.8227770155515103,0.7378419297355139,0.8114630540726647,0.9007511769596167,0.8429619474245463,0.8538481956754851,0.7774494620177874,5506
20,BRCA1_HUMAN_Findlay_2018,1837,1,Sequence too long (1863 > 600)
21,BRCA2_HUMAN_Erwood_2022_HEK293T,265,1,Sequence too long (3418 > 600)
22,C6KNH7_9INFA_Lee_2018,10754,1,10754 variant fitness pairs (below 50 or more than 5000)
